user_id,texto_relato,latitude,longitude,data,topico,urgency
citizen033,Brinquedo do parquinho aqui no bairro quebrado há meses. Buraco na calçada aqui no bairro engoliu o salto do sapato da minha mãe.,-22.986837,-43.245546,2025-08-22,Espaco publico,baixa
citizen032,"Lixo espalhado por toda a calçada na Rua Marquês de São Vicente, impossível passar.",-22.987569,-43.244416,2025-05-17,Lixo e conservacao,alta
citizen041,"Semáforo quebrado na beira da Lagoa há dias, acidentes à vista.",-22.978376,-43.233702,2025-12-25,Transito e mobilidade,media
citizen053,Brinquedo do parquinho na Pista Cláudio Coutinho quebrado há meses.,-22.977154,-43.232772,2025-05-05,Espaco publico,baixa
citizen042,"Lixo espalhado por toda a calçada na Rua Marquês de São Vicente, impossível passar. A prefeitura precisa agir! O lixo na Rua Marquês de São Vicente tá atraindo rato. O lixo orgânico na Rua Marquês de São Vicente tá fedendo demais com esse calor.",-22.979550,-43.231646,2026-03-07,Lixo e conservacao,media
citizen045,Ônibus parando no meio da rua na Rua Vice-Governador Rubens Berardo e travando tudo.,-22.976485,-43.231274,2025-02-18,Transito e mobilidade,baixa
citizen034,"Calçada toda quebrada perto do Shopping da Gávea, impossível pra cadeirante.",-22.985817,-43.245442,2025-07-18,Espaco publico,alta
citizen030,Barulho de obra na Rua Marquês de São Vicente às seis da manhã todo dia.,-22.975743,-43.226168,2025-01-10,Outro,alta
citizen056,Ia sair pra correr mas na Rua Pacheco Leão tá escuro demais. Lâmpada queimada na Rua Pacheco Leão há quinze dias sem previsão de troca.,-22.977923,-43.233076,2026-02-12,Iluminacao publica,baixa
citizen046,Buraco enorme na Estrada da Gávea que já danificou dois carros.,-22.974881,-43.230467,2025-08-07,Transito e mobilidade,baixa
citizen005,"Conflito relacionado a entrega de aplicativo no Parque da Cidade ficou feio. Família brigando na rua no Parque da Cidade, situação constrangedora.",-22.986859,-43.246204,2025-11-17,Conflito social,alta
citizen045,"Cara, o lixo na Rua Marquês de São Vicente tá ridículo. Já liguei pra prefeitura e nada.",-22.981380,-43.243161,2025-10-29,Lixo e conservacao,baixa
citizen005,"Escrita de gangue pichada na Rua Fonte da Saudade, intimidatório. Ônibus riscado e vandalizado na Rua Fonte da Saudade.",-22.975899,-43.233307,2025-11-26,Vandalismo,baixa
citizen052,"Escrita de gangue pichada perto da PUC-Rio, intimidatório.",-22.979782,-43.233782,2025-01-19,Vandalismo,alta
citizen033,Barulho de briga aqui no bairro perturbando todo o quarteirão.,-22.974341,-43.231356,2025-01-23,Conflito social,alta
citizen007,Grafite obsceno na parede da escola perto do Shopping da Gávea.,-22.978153,-43.233126,2026-05-19,Vandalismo,alta
citizen011,Nem a lua ilumina tanto quanto deveria os postes na minha rua. Minha filha tem medo de passar na minha rua de noite por causa do escuro.,-22.987102,-43.246331,2025-11-24,Iluminacao publica,alta
citizen058,Moradores brigando por causa de barulho na Rua Casuarina todo fim de semana. Desentendimento entre grupos na Rua Casuarina que quase virou pancadaria.,-22.986352,-43.246984,2025-09-14,Conflito social,media
citizen003,"Problema que precisa de atenção na Pista Cláudio Coutinho mas não sei pra quem ligar. Pombos infestando o telhado na Pista Cláudio Coutinho, situação insalubre.",-22.986063,-43.245185,2026-03-14,Outro,media
citizen008,Faixa de pedestres na minha rua completamente apagada. Ciclista quase atropelado na minha rua por falta de ciclofaixa. Engarrafamento na minha rua todo dia no horário de pico.,-22.974669,-43.229873,2026-04-18,Transito e mobilidade,media
citizen045,Terreno abandonado logo ali na esquina com mato e lixo acumulado.,-22.986661,-43.245103,2026-03-27,Outro,baixa
citizen002,Cheguei em casa e havia marcas de tentativa de arrombamento na minha rua. Assalto a pedestres na minha rua virou rotina.,-22.975851,-43.226817,2025-04-18,Seguranca e circulacao,media
citizen019,"Lombada na Rua Padre Leonel Franca destruída, carros passando em alta velocidade.",-22.974968,-43.230281,2025-06-23,Transito e mobilidade,media
citizen037,Carro com alarme disparado na Rua Álvaro Chaves há horas.,-22.987259,-43.245495,2026-01-19,Outro,alta
citizen009,"Vazamento de gás na Pista Cláudio Coutinho, chamei o Riogas mas demora.",-22.979188,-43.233514,2026-03-15,Outro,alta
citizen057,"Placa de trânsito arrancada aqui no bairro por vândalos. Escrita de gangue pichada aqui no bairro, intimidatório.",-22.975482,-43.225613,2025-03-11,Vandalismo,baixa
citizen039,"Porta de garagem arrombada na Rua Marquês de São Vicente, terceiro caso. Atividade suspeita na Rua Marquês de São Vicente toda madrugada.",-22.978184,-43.234039,2026-05-07,Seguranca e circulacao,alta
citizen037,"Calçada destruída na Estrada da Gávea, idosos e cadeirantes sem passagem. Semáforo na Estrada da Gávea em modo piscante desde segunda.",-22.974627,-43.229876,2025-08-04,Transito e mobilidade,media
citizen006,Área verde perto do Shopping da Gávea sendo invadida por carros. Calçada perto do Shopping da Gávea com desnível perigoso pra quem corre.,-22.988600,-43.246328,2025-10-30,Espaco publico,baixa
citizen058,"A praça na Rua Marquês de São Vicente tá abandonada, ninguém cuida.",-22.978570,-43.232735,2025-06-12,Espaco publico,alta
citizen015,Cano d'água estourando na Rua Casuarina e ninguém da Cedae aparece.,-22.986339,-43.245121,2025-02-24,Outro,baixa
citizen018,"O ônibus linha 583 não para mais na Rua Pacheco Leão, abandonaram o ponto.",-22.986543,-43.246807,2025-07-10,Transito e mobilidade,baixa
citizen009,Carro com alarme disparado na minha rua há horas.,-22.979227,-43.233067,2025-11-30,Outro,baixa
citizen054,"Traficantes na esquina na beira da Lagoa intimidando quem passa. Carro arrombado na beira da Lagoa de madrugada, terceiro esse mês. Fui assaltado na beira da Lagoa ontem à noite, tá perigoso.",-22.975213,-43.231827,2025-06-13,Seguranca e circulacao,baixa
citizen008,Semáforo aqui no bairro em modo piscante desde segunda.,-22.977268,-43.233314,2025-06-13,Transito e mobilidade,media
citizen037,"Porta de garagem arrombada no Parque da Cidade, terceiro caso. Grupo bagunçando no Parque da Cidade até tarde, moradores com medo.",-22.974799,-43.229101,2025-08-26,Seguranca e circulacao,alta
citizen057,"Ponto de ônibus na Rua Padre Leonel Franca sem cobertura, chuva molha todo mundo.",-22.976367,-43.233357,2025-05-20,Espaco publico,media
citizen041,"Esgoto entupido e lixo acumulado perto do Shopping da Gávea, situação precária. Lixo espalhado por toda a calçada perto do Shopping da Gávea, impossível passar.",-22.979498,-43.233592,2025-06-03,Lixo e conservacao,baixa
citizen047,A praça na Rua Pacheco Leão deveria ser pra todos mas tá inacessível.,-22.986446,-43.244993,2025-08-31,Espaco publico,media
citizen015,"Vandalizaram o playground perto do Shopping da Gávea, crianças sem onde brincar.",-22.986678,-43.244671,2025-09-10,Vandalismo,alta
citizen007,A limpeza urbana logo ali na esquina foi esquecida completamente. Tô passando logo ali na esquina e o cheiro de lixo tá insuportável.,-22.985377,-43.246064,2025-05-09,Lixo e conservacao,media
citizen013,Grafite obsceno na parede da escola na Rua Jardim Botânico.,-22.985988,-43.244440,2026-05-03,Vandalismo,media
citizen011,Falta rampa de acessibilidade no Parque da Cidade. Área verde no Parque da Cidade sendo invadida por carros.,-22.979122,-43.234634,2025-03-15,Espaco publico,baixa
citizen035,Desentendimento entre grupos na Rua Fonte da Saudade que quase virou pancadaria.,-22.988302,-43.245786,2025-02-03,Conflito social,media
citizen060,Atividade suspeita na Rua Lopes Quintas toda madrugada.,-22.978323,-43.234707,2026-05-20,Seguranca e circulacao,media
citizen034,Ratos aparecendo por causa do lixo acumulado na Rua Álvaro Chaves. A prefeitura precisa agir! O lixo na Rua Álvaro Chaves tá atraindo rato. Alguém jogou entulho de obra na Rua Álvaro Chaves e deixou largado.,-22.976333,-43.227073,2025-12-01,Lixo e conservacao,baixa
citizen060,"Não tem sinalização nenhuma na Rua Pacheco Leão, é temerário atravessar. Ciclista quase atropelado na Rua Pacheco Leão por falta de ciclofaixa. O ônibus linha 583 não para mais na Rua Pacheco Leão, abandonaram o ponto.",-22.979059,-43.242200,2025-08-30,Transito e mobilidade,baixa
citizen044,Briga de bar na Rua Fonte da Saudade que saiu pro meio da rua.,-22.975360,-43.232023,2026-05-18,Conflito social,alta
citizen046,"Minha bolsa foi arrancada na Rua Vice-Governador Rubens Berardo numa moto. Fui assaltado na Rua Vice-Governador Rubens Berardo ontem à noite, tá perigoso.",-22.987325,-43.245564,2025-06-20,Seguranca e circulacao,alta
citizen001,Faixa de pedestres na Rua Jardim Botânico completamente apagada. Semáforo na Rua Jardim Botânico em modo piscante desde segunda.,-22.976037,-43.226190,2026-04-03,Transito e mobilidade,baixa
citizen051,Já faz uma semana que o lixo não é coletado na Praça Santos Dumont.,-22.978239,-43.234890,2026-01-31,Lixo e conservacao,media
citizen030,Bebedouro público na Rua Casuarina sem funcionar faz meses.,-22.979928,-43.243156,2025-05-25,Espaco publico,baixa
citizen016,Portão da praça na beira da Lagoa forçado e quebrado.,-22.973327,-43.229257,2025-09-26,Vandalismo,baixa
citizen032,"Calçada destruída perto do Shopping da Gávea, idosos e cadeirantes sem passagem. Desvio de obra perto do Shopping da Gávea sem sinalização adequada, confuso demais. Buraco enorme perto do Shopping da Gávea que já danificou dois carros.",-22.988909,-43.245154,2026-01-28,Transito e mobilidade,alta
citizen059,Briga entre crianças na Rua Lopes Quintas que virou bagunça de adulto.,-22.988192,-43.245869,2026-03-13,Conflito social,baixa
citizen028,Valão aberto na Praça Santos Dumont que já engoliu o pneu do meu carro.,-22.986698,-43.243825,2025-07-10,Transito e mobilidade,media
citizen054,"Animal silvestre ferido na Rua Lopes Quintas, precisa de resgate.",-22.975782,-43.225794,2025-08-30,Outro,alta
citizen060,Conflito entre comerciantes e moradores na Rua Padre Leonel Franca sem solução.,-22.987166,-43.245384,2025-01-28,Conflito social,baixa
citizen034,"Goteira de prédio na Rua Pacheco Leão molhando pedestres embaixo. Fiação elétrica exposta na Rua Pacheco Leão, perigo de choque.",-22.977077,-43.224000,2026-01-18,Outro,baixa
citizen007,Entulho de construção abandonado na minha rua há mais de um mês.,-22.987207,-43.244842,2025-09-05,Lixo e conservacao,media
citizen043,"Árvore caída na Rua Pacheco Leão desde a última chuva, ninguém tirou.",-22.987272,-43.245106,2025-07-08,Espaco publico,baixa
citizen021,O lixo aqui no bairro tá acumulado há dias e ninguém faz nada.,-22.975890,-43.224928,2025-11-22,Lixo e conservacao,baixa
citizen043,Ratos aparecendo por causa do lixo acumulado na Rua Marquês de São Vicente.,-22.973668,-43.227097,2026-01-06,Lixo e conservacao,media
citizen001,"Asfalto esburacado aqui no bairro, minha suspensão já sofreu. O trânsito aqui no bairro tá um caos nessa hora do dia.",-22.977480,-43.233112,2026-03-26,Transito e mobilidade,alta
citizen014,Já faz uma semana que o lixo não é coletado na Rua Padre Leonel Franca.,-22.984172,-43.244598,2026-05-19,Lixo e conservacao,media
citizen037,Engarrafamento na Praça Santos Dumont todo dia no horário de pico.,-22.974709,-43.224157,2025-02-27,Transito e mobilidade,baixa
citizen052,Desentendimento entre grupos na Rua Casuarina que quase virou pancadaria. Confusão generalizada na Rua Casuarina com xingamentos e empurrão. Discussão por vaga de estacionamento na Rua Casuarina virou caso de polícia.,-22.980242,-43.234672,2025-06-16,Conflito social,media
citizen031,"Ciclista quase atropelado logo ali na esquina por falta de ciclofaixa. Motocicleta subindo calçada logo ali na esquina assustando pedestres. Desvio de obra logo ali na esquina sem sinalização adequada, confuso demais.",-22.974187,-43.230457,2026-03-02,Transito e mobilidade,alta
citizen024,"Portão da praça no Parque da Cidade forçado e quebrado. Vandalizaram o banco da praça no Parque da Cidade, destruído.",-22.975969,-43.225181,2025-11-20,Vandalismo,alta
citizen053,"Fiação elétrica exposta na Rua Pacheco Leão, perigo de choque. Goteira de prédio na Rua Pacheco Leão molhando pedestres embaixo. Barulho de obra na Rua Pacheco Leão às seis da manhã todo dia.",-22.975395,-43.226992,2025-12-27,Outro,media
citizen053,Preciso sair cedo e aqui no bairro tá perigoso antes de amanhecer.,-22.977865,-43.234006,2025-02-09,Seguranca e circulacao,alta
citizen027,"Cano d'água estourando na Rua Marquês de São Vicente e ninguém da Cedae aparece. Situação estranha na Rua Marquês de São Vicente que não sei bem como classificar. Veículo abandonado na Rua Marquês de São Vicente há semanas, virou lixo.",-22.980933,-43.241842,2026-01-22,Outro,media
citizen014,"Vazamento de gás na Praça Santos Dumont, chamei o Riogas mas demora.",-22.975093,-43.229111,2025-07-01,Outro,media
citizen002,"Escrita de gangue pichada no Parque da Cidade, intimidatório.",-22.974521,-43.230731,2026-05-20,Vandalismo,alta
citizen026,Grafite obsceno na parede da escola na minha rua. Equipamento de academia ao ar livre na minha rua destruído. Portão da praça na minha rua forçado e quebrado.,-22.975043,-43.229909,2025-04-18,Vandalismo,alta
citizen058,"A praça na Estrada da Gávea tá abandonada, ninguém cuida.",-22.986934,-43.246532,2025-03-05,Espaco publico,baixa
citizen026,"Lixeiras públicas na minha rua destruídas, joguei fora.",-22.987565,-43.245463,2025-11-17,Vandalismo,media
citizen033,"Buraco na minha rua que a prefeitura tampou com areia e abriu de novo. O ônibus linha 583 não para mais na minha rua, abandonaram o ponto.",-22.975831,-43.233024,2025-12-07,Transito e mobilidade,media
citizen056,"Poste caindo na Rua Jardim Botânico, além de escuro é perigoso.",-22.987286,-43.247327,2026-04-02,Iluminacao publica,baixa
citizen028,"Três postes apagados em sequência na Rua Casuarina. Que descuido. A rua na Rua Casuarina ficou escura e aumentou os furtos. Poste caindo na Rua Casuarina, além de escuro é perigoso.",-22.975790,-43.224000,2026-04-13,Iluminacao publica,media
citizen054,Cano d'água estourando na Rua Álvaro Chaves e ninguém da Cedae aparece. Lona improvisada na Rua Álvaro Chaves bloqueando sinalização.,-22.977207,-43.226031,2025-10-10,Outro,baixa
citizen035,"Sem luz na Rua Lopes Quintas à noite, carro entrou em buraco ontem. Rua totalmente escura na Rua Lopes Quintas, fácil de assaltar assim.",-22.979630,-43.232371,2026-03-04,Iluminacao publica,media
citizen052,"Asfalto esburacado no Parque da Cidade, minha suspensão já sofreu. Ciclista quase atropelado no Parque da Cidade por falta de ciclofaixa. O ônibus linha 583 não para mais no Parque da Cidade, abandonaram o ponto.",-22.976091,-43.233772,2025-08-19,Transito e mobilidade,media
citizen002,"A limpeza urbana na Praça Santos Dumont foi esquecida completamente. Esgoto entupido e lixo acumulado na Praça Santos Dumont, situação precária. Tem um monte de entulho abandonado na Praça Santos Dumont, absurdo.",-22.977183,-43.228408,2026-04-20,Lixo e conservacao,media
citizen003,Equipamentos de ginástica perto da PUC-Rio enferrujados e sem manutenção.,-22.975282,-43.231186,2026-03-25,Espaco publico,baixa
citizen034,Já faz uma semana que o lixo não é coletado na Praça Santos Dumont. Entulho de construção abandonado na Praça Santos Dumont há mais de um mês.,-22.979578,-43.240970,2025-09-28,Lixo e conservacao,media
citizen009,"Passando na Rua Fonte da Saudade à noite dá medo, zero iluminação. Sem luz na Rua Fonte da Saudade à noite, carro entrou em buraco ontem.",-22.980437,-43.241862,2025-07-23,Iluminacao publica,alta
citizen004,"Vandalizaram o playground na Rua Padre Leonel Franca, crianças sem onde brincar.",-22.985357,-43.245951,2026-01-21,Vandalismo,alta
citizen028,Lona improvisada na Rua Vice-Governador Rubens Berardo bloqueando sinalização. Terreno abandonado na Rua Vice-Governador Rubens Berardo com mato e lixo acumulado.,-22.978821,-43.233836,2025-02-12,Outro,alta
